"datetime","TIME PERIOD","EUR_HUF"
"2013-12-13","13 Dec 2013","302.42"
"2013-12-16","16 Dec 2013","299.77"
"2013-12-17","17 Dec 2013","299.30"
"2013-12-18","18 Dec 2013","298.49"
"2013-12-19","19 Dec 2013","299.38"
"2013-12-20","20 Dec 2013","298.83"
"2013-12-23","23 Dec 2013","298.52"
"2013-12-24","24 Dec 2013","297.14"
"2013-12-27","27 Dec 2013","297.27"
"2013-12-30","30 Dec 2013","296.80"
"2013-12-31","31 Dec 2013","297.04"
"2014-01-02","02 Jan 2014","298.63"
"2014-01-03","03 Jan 2014","298.66"
"2014-01-06","06 Jan 2014","299.82"
"2014-01-07","07 Jan 2014","300.75"
"2014-01-08","08 Jan 2014","300.35"
"2014-01-09","09 Jan 2014","299.41"
"2014-01-10","10 Jan 2014","299.24"
"2014-01-13","13 Jan 2014","298.84"
"2014-01-14","14 Jan 2014","299.80"
"2014-01-15","15 Jan 2014","300.36"
"2014-01-16","16 Jan 2014","300.55"
"2014-01-17","17 Jan 2014","300.72"
"2014-01-20","20 Jan 2014","301.71"
"2014-01-21","21 Jan 2014","302.80"
"2014-01-22","22 Jan 2014","302.18"
"2014-01-23","23 Jan 2014","303.62"
"2014-01-24","24 Jan 2014","305.65"
"2014-01-27","27 Jan 2014","304.93"
"2014-01-28","28 Jan 2014","304.83"
"2014-01-29","29 Jan 2014","307.37"
"2014-01-30","30 Jan 2014","310.97"
"2014-01-31","31 Jan 2014","313.26"
"2014-02-03","03 Feb 2014","311.76"
"2014-02-04","04 Feb 2014","309.32"
"2014-02-05","05 Feb 2014","307.59"
"2014-02-06","06 Feb 2014","307.48"
"2014-02-07","07 Feb 2014","308.81"
"2014-02-10","10 Feb 2014","310.88"
"2014-02-11","11 Feb 2014","310.10"
"2014-02-12","12 Feb 2014","308.52"
"2014-02-13","13 Feb 2014","311.67"
"2014-02-14","14 Feb 2014","309.05"
"2014-02-17","17 Feb 2014","308.75"
"2014-02-18","18 Feb 2014","310.18"
"2014-02-19","19 Feb 2014","313.26"
"2014-02-20","20 Feb 2014","313.58"
"2014-02-21","21 Feb 2014","311.89"
"2014-02-24","24 Feb 2014","310.24"
"2014-02-25","25 Feb 2014","309.12"
"2014-02-26","26 Feb 2014","310.35"
"2014-02-27","27 Feb 2014","310.90"
"2014-02-28","28 Feb 2014","310.45"
"2014-03-03","03 Mar 2014","312.65"
"2014-03-04","04 Mar 2014","311.15"
"2014-03-05","05 Mar 2014","309.48"
"2014-03-06","06 Mar 2014","309.81"
"2014-03-07","07 Mar 2014","310.00"
"2014-03-10","10 Mar 2014","312.34"
"2014-03-11","11 Mar 2014","312.75"
"2014-03-12","12 Mar 2014","313.35"
"2014-03-13","13 Mar 2014","311.70"
"2014-03-14","14 Mar 2014","314.55"
"2014-03-17","17 Mar 2014","312.30"
"2014-03-18","18 Mar 2014","311.52"
"2014-03-19","19 Mar 2014","310.08"
"2014-03-20","20 Mar 2014","312.36"
"2014-03-21","21 Mar 2014","312.59"
"2014-03-24","24 Mar 2014","312.89"
"2014-03-25","25 Mar 2014","311.81"
"2014-03-26","26 Mar 2014","312.27"
"2014-03-27","27 Mar 2014","311.69"
"2014-03-28","28 Mar 2014","308.89"
"2014-03-31","31 Mar 2014","307.18"
"2014-04-01","01 Apr 2014","307.79"
"2014-04-02","02 Apr 2014","307.29"
"2014-04-03","03 Apr 2014","307.21"
"2014-04-04","04 Apr 2014","306.68"
"2014-04-07","07 Apr 2014","306.50"
"2014-04-08","08 Apr 2014","305.26"
"2014-04-09","09 Apr 2014","305.20"
"2014-04-10","10 Apr 2014","305.09"
"2014-04-11","11 Apr 2014","306.96"
"2014-04-14","14 Apr 2014","307.47"
"2014-04-15","15 Apr 2014","307.23"
"2014-04-16","16 Apr 2014","308.38"
"2014-04-17","17 Apr 2014","307.73"
"2014-04-22","22 Apr 2014","307.05"
"2014-04-23","23 Apr 2014","307.78"
"2014-04-24","24 Apr 2014","307.73"
"2014-04-25","25 Apr 2014","309.60"
"2014-04-28","28 Apr 2014","309.62"
"2014-04-29","29 Apr 2014","309.18"
"2014-04-30","30 Apr 2014","307.63"
"2014-05-02","02 May 2014","307.07"
"2014-05-05","05 May 2014","308.09"
"2014-05-06","06 May 2014","307.03"
"2014-05-07","07 May 2014","305.90"
"2014-05-08","08 May 2014","304.17"
"2014-05-09","09 May 2014","303.98"
"2014-05-12","12 May 2014","303.71"
"2014-05-13","13 May 2014","303.33"
"2014-05-14","14 May 2014","304.30"
"2014-05-15","15 May 2014","303.62"
"2014-05-16","16 May 2014","305.93"
"2014-05-19","19 May 2014","305.38"
"2014-05-20","20 May 2014","305.46"
"2014-05-21","21 May 2014","304.48"
"2014-05-22","22 May 2014","304.10"
"2014-05-23","23 May 2014","303.49"
"2014-05-26","26 May 2014","302.77"
"2014-05-27","27 May 2014","303.58"
"2014-05-28","28 May 2014","304.00"
"2014-05-29","29 May 2014","302.89"
"2014-05-30","30 May 2014","302.81"
"2014-06-02","02 Jun 2014","302.81"
"2014-06-03","03 Jun 2014","304.93"
"2014-06-04","04 Jun 2014","305.40"
"2014-06-05","05 Jun 2014","303.80"
"2014-06-06","06 Jun 2014","303.50"
"2014-06-09","09 Jun 2014","303.34"
"2014-06-10","10 Jun 2014","304.13"
"2014-06-11","11 Jun 2014","305.62"
"2014-06-12","12 Jun 2014","305.84"
"2014-06-13","13 Jun 2014","306.60"
"2014-06-16","16 Jun 2014","307.51"
"2014-06-17","17 Jun 2014","307.34"
"2014-06-18","18 Jun 2014","307.36"
"2014-06-19","19 Jun 2014","305.31"
"2014-06-20","20 Jun 2014","305.71"
"2014-06-23","23 Jun 2014","305.25"
"2014-06-24","24 Jun 2014","305.73"
"2014-06-25","25 Jun 2014","307.23"
"2014-06-26","26 Jun 2014","307.90"
"2014-06-27","27 Jun 2014","308.59"
"2014-06-30","30 Jun 2014","309.30"
"2014-07-01","01 Jul 2014","310.43"
"2014-07-02","02 Jul 2014","311.10"
"2014-07-03","03 Jul 2014","311.39"
"2014-07-04","04 Jul 2014","310.28"
"2014-07-07","07 Jul 2014","310.58"
"2014-07-08","08 Jul 2014","308.86"
"2014-07-09","09 Jul 2014","309.13"
"2014-07-10","10 Jul 2014","310.40"
"2014-07-11","11 Jul 2014","310.15"
"2014-07-14","14 Jul 2014","309.68"
"2014-07-15","15 Jul 2014","309.20"
"2014-07-16","16 Jul 2014","309.13"
"2014-07-17","17 Jul 2014","310.48"
"2014-07-18","18 Jul 2014","310.05"
"2014-07-21","21 Jul 2014","309.56"
"2014-07-22","22 Jul 2014","309.63"
"2014-07-23","23 Jul 2014","307.15"
"2014-07-24","24 Jul 2014","307.76"
"2014-07-25","25 Jul 2014","308.06"
"2014-07-28","28 Jul 2014","308.20"
"2014-07-29","29 Jul 2014","310.26"
"2014-07-30","30 Jul 2014","311.14"
"2014-07-31","31 Jul 2014","312.96"
"2014-08-01","01 Aug 2014","314.49"
"2014-08-04","04 Aug 2014","313.40"
"2014-08-05","05 Aug 2014","314.86"
"2014-08-06","06 Aug 2014","316.06"
"2014-08-07","07 Aug 2014","315.80"
"2014-08-08","08 Aug 2014","313.72"
"2014-08-11","11 Aug 2014","313.68"
"2014-08-12","12 Aug 2014","314.44"
"2014-08-13","13 Aug 2014","314.08"
"2014-08-14","14 Aug 2014","312.73"
"2014-08-15","15 Aug 2014","312.89"
"2014-08-18","18 Aug 2014","313.88"
"2014-08-19","19 Aug 2014","313.48"
"2014-08-20","20 Aug 2014","313.25"
"2014-08-21","21 Aug 2014","314.18"
"2014-08-22","22 Aug 2014","313.50"
"2014-08-25","25 Aug 2014","312.96"
"2014-08-26","26 Aug 2014","313.16"
"2014-08-27","27 Aug 2014","312.55"
"2014-08-28","28 Aug 2014","313.91"
"2014-08-29","29 Aug 2014","315.02"
"2014-09-01","01 Sep 2014","314.25"
"2014-09-02","02 Sep 2014","315.49"
"2014-09-03","03 Sep 2014","314.02"
"2014-09-04","04 Sep 2014","312.44"
"2014-09-05","05 Sep 2014","314.16"
"2014-09-08","08 Sep 2014","313.85"
"2014-09-09","09 Sep 2014","316.84"
"2014-09-10","10 Sep 2014","316.13"
"2014-09-11","11 Sep 2014","314.80"
"2014-09-12","12 Sep 2014","314.88"
"2014-09-15","15 Sep 2014","314.53"
"2014-09-16","16 Sep 2014","314.35"
"2014-09-17","17 Sep 2014","313.70"
"2014-09-18","18 Sep 2014","312.27"
"2014-09-19","19 Sep 2014","310.76"
"2014-09-22","22 Sep 2014","311.95"
"2014-09-23","23 Sep 2014","310.90"
"2014-09-24","24 Sep 2014","310.22"
"2014-09-25","25 Sep 2014","310.54"
"2014-09-26","26 Sep 2014","311.51"
"2014-09-29","29 Sep 2014","312.18"
"2014-09-30","30 Sep 2014","310.57"
"2014-10-01","01 Oct 2014","310.30"
"2014-10-02","02 Oct 2014","309.71"
"2014-10-03","03 Oct 2014","309.17"
"2014-10-06","06 Oct 2014","308.27"
"2014-10-07","07 Oct 2014","307.92"
"2014-10-08","08 Oct 2014","307.92"
"2014-10-09","09 Oct 2014","306.27"
"2014-10-10","10 Oct 2014","306.84"
"2014-10-13","13 Oct 2014","305.51"
"2014-10-14","14 Oct 2014","306.65"
"2014-10-15","15 Oct 2014","306.46"
"2014-10-16","16 Oct 2014","308.90"
"2014-10-17","17 Oct 2014","307.40"
"2014-10-20","20 Oct 2014","306.37"
"2014-10-21","21 Oct 2014","306.38"
"2014-10-22","22 Oct 2014","306.17"
"2014-10-23","23 Oct 2014","307.40"
"2014-10-24","24 Oct 2014","308.65"
"2014-10-27","27 Oct 2014","308.78"
"2014-10-28","28 Oct 2014","309.26"
"2014-10-29","29 Oct 2014","309.05"
"2014-10-30","30 Oct 2014","308.82"
"2014-10-31","31 Oct 2014","308.26"
"2014-11-03","03 Nov 2014","308.64"
"2014-11-04","04 Nov 2014","309.08"
"2014-11-05","05 Nov 2014","309.05"
"2014-11-06","06 Nov 2014","310.02"
"2014-11-07","07 Nov 2014","309.84"
"2014-11-10","10 Nov 2014","307.04"
"2014-11-11","11 Nov 2014","307.59"
"2014-11-12","12 Nov 2014","307.36"
"2014-11-13","13 Nov 2014","306.36"
"2014-11-14","14 Nov 2014","306.12"
"2014-11-17","17 Nov 2014","306.01"
"2014-11-18","18 Nov 2014","305.54"
"2014-11-19","19 Nov 2014","304.80"
"2014-11-20","20 Nov 2014","304.62"
"2014-11-21","21 Nov 2014","304.56"
"2014-11-24","24 Nov 2014","304.76"
"2014-11-25","25 Nov 2014","305.82"
"2014-11-26","26 Nov 2014","306.60"
"2014-11-27","27 Nov 2014","307.14"
"2014-11-28","28 Nov 2014","306.81"
"2014-12-01","01 Dec 2014","306.43"
"2014-12-02","02 Dec 2014","306.93"
"2014-12-03","03 Dec 2014","306.72"
"2014-12-04","04 Dec 2014","306.90"
"2014-12-05","05 Dec 2014","307.25"
"2014-12-08","08 Dec 2014","306.55"
"2014-12-09","09 Dec 2014","305.75"
"2014-12-10","10 Dec 2014","307.21"
"2014-12-11","11 Dec 2014","308.14"
"2014-12-12","12 Dec 2014","308.93"
"2014-12-15","15 Dec 2014","308.32"
"2014-12-16","16 Dec 2014","312.23"
"2014-12-17","17 Dec 2014","314.42"
"2014-12-18","18 Dec 2014","314.73"
"2014-12-19","19 Dec 2014","316.45"
"2014-12-22","22 Dec 2014","315.33"
"2014-12-23","23 Dec 2014","313.93"
"2014-12-24","24 Dec 2014","316.08"
"2014-12-29","29 Dec 2014","314.68"
"2014-12-30","30 Dec 2014","314.98"
"2014-12-31","31 Dec 2014","315.54"
"2015-01-02","02 Jan 2015","318.75"
"2015-01-05","05 Jan 2015","318.32"
"2015-01-06","06 Jan 2015","319.32"
"2015-01-07","07 Jan 2015","319.53"
"2015-01-08","08 Jan 2015","317.05"
"2015-01-09","09 Jan 2015","317.39"
"2015-01-12","12 Jan 2015","318.03"
"2015-01-13","13 Jan 2015","318.27"
"2015-01-14","14 Jan 2015","319.97"
"2015-01-15","15 Jan 2015","322.39"
"2015-01-16","16 Jan 2015","320.37"
"2015-01-19","19 Jan 2015","318.72"
"2015-01-20","20 Jan 2015","317.53"
"2015-01-21","21 Jan 2015","315.35"
"2015-01-22","22 Jan 2015","315.56"
"2015-01-23","23 Jan 2015","310.91"
"2015-01-26","26 Jan 2015","310.67"
"2015-01-27","27 Jan 2015","312.17"
"2015-01-28","28 Jan 2015","312.18"
"2015-01-29","29 Jan 2015","312.00"
"2015-01-30","30 Jan 2015","312.03"
"2015-02-02","02 Feb 2015","310.56"
"2015-02-03","03 Feb 2015","309.18"
"2015-02-04","04 Feb 2015","308.85"
"2015-02-05","05 Feb 2015","307.24"
"2015-02-06","06 Feb 2015","306.27"
"2015-02-09","09 Feb 2015","307.30"
"2015-02-10","10 Feb 2015","309.34"
"2015-02-11","11 Feb 2015","310.15"
"2015-02-12","12 Feb 2015","307.76"
"2015-02-13","13 Feb 2015","306.03"
"2015-02-16","16 Feb 2015","306.91"
"2015-02-17","17 Feb 2015","307.81"
"2015-02-18","18 Feb 2015","307.71"
"2015-02-19","19 Feb 2015","305.34"
"2015-02-20","20 Feb 2015","305.68"
"2015-02-23","23 Feb 2015","305.09"
"2015-02-24","24 Feb 2015","305.00"
"2015-02-25","25 Feb 2015","305.55"
"2015-02-26","26 Feb 2015","302.88"
"2015-02-27","27 Feb 2015","303.03"
"2015-03-02","02 Mar 2015","303.58"
"2015-03-03","03 Mar 2015","305.07"
"2015-03-04","04 Mar 2015","306.47"
"2015-03-05","05 Mar 2015","305.36"
"2015-03-06","06 Mar 2015","303.78"
"2015-03-09","09 Mar 2015","305.21"
"2015-03-10","10 Mar 2015","307.92"
"2015-03-11","11 Mar 2015","304.17"
"2015-03-12","12 Mar 2015","303.60"
"2015-03-13","13 Mar 2015","306.50"
"2015-03-16","16 Mar 2015","303.68"
"2015-03-17","17 Mar 2015","304.12"
"2015-03-18","18 Mar 2015","304.00"
"2015-03-19","19 Mar 2015","303.22"
"2015-03-20","20 Mar 2015","303.86"
"2015-03-23","23 Mar 2015","304.75"
"2015-03-24","24 Mar 2015","302.26"
"2015-03-25","25 Mar 2015","298.80"
"2015-03-26","26 Mar 2015","299.65"
"2015-03-27","27 Mar 2015","300.54"
"2015-03-30","30 Mar 2015","299.83"
"2015-03-31","31 Mar 2015","299.43"
"2015-04-01","01 Apr 2015","298.52"
"2015-04-02","02 Apr 2015","299.58"
"2015-04-07","07 Apr 2015","299.08"
"2015-04-08","08 Apr 2015","296.62"
"2015-04-09","09 Apr 2015","297.20"
"2015-04-10","10 Apr 2015","297.38"
"2015-04-13","13 Apr 2015","296.85"
"2015-04-14","14 Apr 2015","296.64"
"2015-04-15","15 Apr 2015","297.85"
"2015-04-16","16 Apr 2015","300.95"
"2015-04-17","17 Apr 2015","301.36"
"2015-04-20","20 Apr 2015","297.90"
"2015-04-21","21 Apr 2015","297.41"
"2015-04-22","22 Apr 2015","300.27"
"2015-04-23","23 Apr 2015","301.57"
"2015-04-24","24 Apr 2015","301.48"
"2015-04-27","27 Apr 2015","301.21"
"2015-04-28","28 Apr 2015","301.35"
"2015-04-29","29 Apr 2015","302.55"
"2015-04-30","30 Apr 2015","302.81"
"2015-05-04","04 May 2015","303.42"
"2015-05-05","05 May 2015","301.70"
"2015-05-06","06 May 2015","304.55"
"2015-05-07","07 May 2015","304.56"
"2015-05-08","08 May 2015","303.91"
"2015-05-11","11 May 2015","304.40"
"2015-05-12","12 May 2015","306.57"
"2015-05-13","13 May 2015","306.95"
"2015-05-14","14 May 2015","307.52"
"2015-05-15","15 May 2015","306.67"
"2015-05-18","18 May 2015","307.55"
"2015-05-19","19 May 2015","305.07"
"2015-05-20","20 May 2015","306.50"
"2015-05-21","21 May 2015","306.97"
"2015-05-22","22 May 2015","306.96"
"2015-05-25","25 May 2015","307.71"
"2015-05-26","26 May 2015","309.17"
"2015-05-27","27 May 2015","308.80"
"2015-05-28","28 May 2015","308.65"
"2015-05-29","29 May 2015","308.90"
"2015-06-01","01 Jun 2015","309.11"
"2015-06-02","02 Jun 2015","309.29"
"2015-06-03","03 Jun 2015","311.35"
"2015-06-04","04 Jun 2015","312.30"
"2015-06-05","05 Jun 2015","311.28"
"2015-06-08","08 Jun 2015","313.95"
"2015-06-09","09 Jun 2015","312.28"
"2015-06-10","10 Jun 2015","312.27"
"2015-06-11","11 Jun 2015","312.21"
"2015-06-12","12 Jun 2015","312.13"
"2015-06-15","15 Jun 2015","313.30"
"2015-06-16","16 Jun 2015","311.88"
"2015-06-17","17 Jun 2015","311.84"
"2015-06-18","18 Jun 2015","311.14"
"2015-06-19","19 Jun 2015","312.85"
"2015-06-22","22 Jun 2015","310.83"
"2015-06-23","23 Jun 2015","310.24"
"2015-06-24","24 Jun 2015","311.11"
"2015-06-25","25 Jun 2015","311.78"
"2015-06-26","26 Jun 2015","312.66"
"2015-06-29","29 Jun 2015","314.38"
"2015-06-30","30 Jun 2015","314.93"
"2015-07-01","01 Jul 2015","314.33"
"2015-07-02","02 Jul 2015","314.85"
"2015-07-03","03 Jul 2015","315.48"
"2015-07-06","06 Jul 2015","316.13"
"2015-07-07","07 Jul 2015","316.18"
"2015-07-08","08 Jul 2015","317.87"
"2015-07-09","09 Jul 2015","315.00"
"2015-07-10","10 Jul 2015","311.01"
"2015-07-13","13 Jul 2015","310.90"
"2015-07-14","14 Jul 2015","310.90"
"2015-07-15","15 Jul 2015","310.77"
"2015-07-16","16 Jul 2015","309.15"
"2015-07-17","17 Jul 2015","308.84"
"2015-07-20","20 Jul 2015","309.26"
"2015-07-21","21 Jul 2015","309.00"
"2015-07-22","22 Jul 2015","308.33"
"2015-07-23","23 Jul 2015","309.60"
"2015-07-24","24 Jul 2015","311.19"
"2015-07-27","27 Jul 2015","310.02"
"2015-07-28","28 Jul 2015","309.88"
"2015-07-29","29 Jul 2015","309.29"
"2015-07-30","30 Jul 2015","308.93"
"2015-07-31","31 Jul 2015","308.30"
"2015-08-03","03 Aug 2015","307.89"
"2015-08-04","04 Aug 2015","308.10"
"2015-08-05","05 Aug 2015","309.30"
"2015-08-06","06 Aug 2015","310.45"
"2015-08-07","07 Aug 2015","310.35"
"2015-08-10","10 Aug 2015","311.27"
"2015-08-11","11 Aug 2015","312.25"
"2015-08-12","12 Aug 2015","311.21"
"2015-08-13","13 Aug 2015","310.67"
"2015-08-14","14 Aug 2015","310.69"
"2015-08-17","17 Aug 2015","310.01"
"2015-08-18","18 Aug 2015","309.01"
"2015-08-19","19 Aug 2015","309.82"
"2015-08-20","20 Aug 2015","312.38"
"2015-08-21","21 Aug 2015","312.77"
"2015-08-24","24 Aug 2015","315.23"
"2015-08-25","25 Aug 2015","312.31"
"2015-08-26","26 Aug 2015","315.54"
"2015-08-27","27 Aug 2015","315.15"
"2015-08-28","28 Aug 2015","314.80"
"2015-08-31","31 Aug 2015","314.70"
"2015-09-01","01 Sep 2015","314.50"
"2015-09-02","02 Sep 2015","313.95"
"2015-09-03","03 Sep 2015","314.20"
"2015-09-04","04 Sep 2015","313.55"
"2015-09-07","07 Sep 2015","314.03"
"2015-09-08","08 Sep 2015","314.22"
"2015-09-09","09 Sep 2015","313.17"
"2015-09-10","10 Sep 2015","314.51"
"2015-09-11","11 Sep 2015","314.74"
"2015-09-14","14 Sep 2015","313.33"
"2015-09-15","15 Sep 2015","312.48"
"2015-09-16","16 Sep 2015","311.82"
"2015-09-17","17 Sep 2015","310.99"
"2015-09-18","18 Sep 2015","309.81"
"2015-09-21","21 Sep 2015","310.12"
"2015-09-22","22 Sep 2015","310.55"
"2015-09-23","23 Sep 2015","310.91"
"2015-09-24","24 Sep 2015","314.21"
"2015-09-25","25 Sep 2015","315.46"
"2015-09-28","28 Sep 2015","315.43"
"2015-09-29","29 Sep 2015","313.75"
"2015-09-30","30 Sep 2015","313.45"
"2015-10-01","01 Oct 2015","312.80"
"2015-10-02","02 Oct 2015","312.97"
"2015-10-05","05 Oct 2015","311.90"
"2015-10-06","06 Oct 2015","313.58"
"2015-10-07","07 Oct 2015","312.17"
"2015-10-08","08 Oct 2015","312.17"
"2015-10-09","09 Oct 2015","311.59"
"2015-10-12","12 Oct 2015","310.86"
"2015-10-13","13 Oct 2015","311.53"
"2015-10-14","14 Oct 2015","311.04"
"2015-10-15","15 Oct 2015","309.39"
"2015-10-16","16 Oct 2015","309.68"
"2015-10-19","19 Oct 2015","309.51"
"2015-10-20","20 Oct 2015","310.33"
"2015-10-21","21 Oct 2015","311.25"
"2015-10-22","22 Oct 2015","311.12"
"2015-10-23","23 Oct 2015","309.95"
"2015-10-26","26 Oct 2015","310.17"
"2015-10-27","27 Oct 2015","312.85"
"2015-10-28","28 Oct 2015","311.78"
"2015-10-29","29 Oct 2015","311.45"
"2015-10-30","30 Oct 2015","309.90"
"2015-11-02","02 Nov 2015","312.19"
"2015-11-03","03 Nov 2015","313.48"
"2015-11-04","04 Nov 2015","314.91"
"2015-11-05","05 Nov 2015","313.97"
"2015-11-06","06 Nov 2015","314.02"
"2015-11-09","09 Nov 2015","314.44"
"2015-11-10","10 Nov 2015","312.69"
"2015-11-11","11 Nov 2015","311.70"
"2015-11-12","12 Nov 2015","312.25"
"2015-11-13","13 Nov 2015","312.23"
"2015-11-16","16 Nov 2015","311.90"
"2015-11-17","17 Nov 2015","311.64"
"2015-11-18","18 Nov 2015","310.94"
"2015-11-19","19 Nov 2015","310.26"
"2015-11-20","20 Nov 2015","309.96"
"2015-11-23","23 Nov 2015","311.13"
"2015-11-24","24 Nov 2015","311.89"
"2015-11-25","25 Nov 2015","312.11"
"2015-11-26","26 Nov 2015","312.27"
"2015-11-27","27 Nov 2015","312.08"
"2015-11-30","30 Nov 2015","311.58"
"2015-12-01","01 Dec 2015","310.50"
"2015-12-02","02 Dec 2015","311.23"
"2015-12-03","03 Dec 2015","310.93"
"2015-12-04","04 Dec 2015","313.10"
"2015-12-07","07 Dec 2015","311.85"
"2015-12-08","08 Dec 2015","314.53"
"2015-12-09","09 Dec 2015","314.70"
"2015-12-10","10 Dec 2015","316.61"
"2015-12-11","11 Dec 2015","316.66"
"2015-12-14","14 Dec 2015","317.12"
"2015-12-15","15 Dec 2015","316.50"
"2015-12-16","16 Dec 2015","316.41"
"2015-12-17","17 Dec 2015","315.96"
"2015-12-18","18 Dec 2015","314.25"
"2015-12-21","21 Dec 2015","314.15"
"2015-12-22","22 Dec 2015","313.97"
"2015-12-23","23 Dec 2015","314.85"
"2015-12-24","24 Dec 2015","315.91"
"2015-12-28","28 Dec 2015","314.13"
"2015-12-29","29 Dec 2015","314.26"
"2015-12-30","30 Dec 2015","313.15"
"2015-12-31","31 Dec 2015","315.98"
"2016-01-04","04 Jan 2016","315.39"
"2016-01-05","05 Jan 2016","315.20"
"2016-01-06","06 Jan 2016","314.81"
"2016-01-07","07 Jan 2016","315.79"
"2016-01-08","08 Jan 2016","315.53"
"2016-01-11","11 Jan 2016","317.32"
"2016-01-12","12 Jan 2016","317.75"
"2016-01-13","13 Jan 2016","315.43"
"2016-01-14","14 Jan 2016","315.97"
"2016-01-15","15 Jan 2016","314.35"
"2016-01-18","18 Jan 2016","315.42"
"2016-01-19","19 Jan 2016","314.56"
"2016-01-20","20 Jan 2016","314.76"
"2016-01-21","21 Jan 2016","314.42"
"2016-01-22","22 Jan 2016","312.20"
"2016-01-25","25 Jan 2016","312.70"
"2016-01-26","26 Jan 2016","312.73"
"2016-01-27","27 Jan 2016","313.85"
"2016-01-28","28 Jan 2016","313.37"
"2016-01-29","29 Jan 2016","312.03"
"2016-02-01","01 Feb 2016","311.86"
"2016-02-02","02 Feb 2016","311.65"
"2016-02-03","03 Feb 2016","310.55"
"2016-02-04","04 Feb 2016","310.49"
"2016-02-05","05 Feb 2016","309.95"
"2016-02-08","08 Feb 2016","310.69"
"2016-02-09","09 Feb 2016","311.55"
"2016-02-10","10 Feb 2016","311.62"
"2016-02-11","11 Feb 2016","311.98"
"2016-02-12","12 Feb 2016","310.13"
"2016-02-15","15 Feb 2016","309.24"
"2016-02-16","16 Feb 2016","310.75"
"2016-02-17","17 Feb 2016","309.95"
"2016-02-18","18 Feb 2016","309.49"
"2016-02-19","19 Feb 2016","309.11"
"2016-02-22","22 Feb 2016","307.84"
"2016-02-23","23 Feb 2016","307.63"
"2016-02-24","24 Feb 2016","310.55"
"2016-02-25","25 Feb 2016","310.86"
"2016-02-26","26 Feb 2016","310.52"
"2016-02-29","29 Feb 2016","311.26"
"2016-03-01","01 Mar 2016","310.15"
"2016-03-02","02 Mar 2016","309.96"
"2016-03-03","03 Mar 2016","308.94"
"2016-03-04","04 Mar 2016","309.31"
"2016-03-07","07 Mar 2016","309.63"
"2016-03-08","08 Mar 2016","310.19"
"2016-03-09","09 Mar 2016","309.62"
"2016-03-10","10 Mar 2016","310.01"
"2016-03-11","11 Mar 2016","310.28"
"2016-03-14","14 Mar 2016","310.11"
"2016-03-15","15 Mar 2016","310.53"
"2016-03-16","16 Mar 2016","311.43"
"2016-03-17","17 Mar 2016","310.05"
"2016-03-18","18 Mar 2016","310.32"
"2016-03-21","21 Mar 2016","310.49"
"2016-03-22","22 Mar 2016","312.60"
"2016-03-23","23 Mar 2016","313.79"
"2016-03-24","24 Mar 2016","314.24"
"2016-03-29","29 Mar 2016","314.18"
"2016-03-30","30 Mar 2016","314.29"
"2016-03-31","31 Mar 2016","314.12"
"2016-04-01","01 Apr 2016","313.30"
"2016-04-04","04 Apr 2016","312.29"
"2016-04-05","05 Apr 2016","312.62"
"2016-04-06","06 Apr 2016","312.33"
"2016-04-07","07 Apr 2016","312.28"
"2016-04-08","08 Apr 2016","312.67"
"2016-04-11","11 Apr 2016","312.07"
"2016-04-12","12 Apr 2016","311.38"
"2016-04-13","13 Apr 2016","310.73"
"2016-04-14","14 Apr 2016","311.25"
"2016-04-15","15 Apr 2016","310.54"
"2016-04-18","18 Apr 2016","310.33"
"2016-04-19","19 Apr 2016","310.51"
"2016-04-20","20 Apr 2016","309.05"
"2016-04-21","21 Apr 2016","310.70"
"2016-04-22","22 Apr 2016","310.10"
"2016-04-25","25 Apr 2016","311.30"
"2016-04-26","26 Apr 2016","312.20"
"2016-04-27","27 Apr 2016","312.12"
"2016-04-28","28 Apr 2016","310.70"
"2016-04-29","29 Apr 2016","312.23"
"2016-05-02","02 May 2016","310.84"
"2016-05-03","03 May 2016","311.85"
"2016-05-04","04 May 2016","312.58"
"2016-05-05","05 May 2016","312.84"
"2016-05-06","06 May 2016","313.68"
"2016-05-09","09 May 2016","315.05"
